Systematic Name,Molecular Weight
YOR370C,67340.2
YLR060W,67349.5
YPL169C,67361.6
YDR046C,67369.6
YGL116W,67371.8
YNL225C,67389.0
YJL162C,67392.3
YNL176C,67394.5
YOR067C,67409.4
YOR154W,67435.8
YHL039W,67449.9
YNR039C,67459.4
YMR227C,67476.5
YHL010C,67496.1
YKL100C,67505.4
YCR014C,67533.1
YJL216C,67538.3
YMR282C,67554.4
YBR163W,67567.3
YOR181W,67579.6
YGR138C,67588.1
YPL007C,67676.0
YNL039W,67685.7
YOL015W,67723.4
YMR213W,67734.7
YBR015C,67766.3
YBR068C,67775.0
YBR215W,67790.3
YOL148C,67816.7
YKL032C,67858.1
YKL005C,67877.6
YPL119C,67925.0
YDR037W,67946.3
YGR289C,67975.9
YOR092W,68019.4
YKR093W,68030.9
YLR248W,68043.1
YPR156C,68065.3
YLR276C,68077.4
YGR292W,68078.6
YNL268W,68088.1
YNR059W,68089.6
YPL265W,68111.0
YBR299W,68126.7
YGR077C,68165.8
YDL247W,68201.9
YHL027W,68231.2
YHR109W,68253.6
YBR298C,68258.5
YKR078W,68273.1
YGR194C,68316.7
YDR091C,68353.2
YDL080C,68359.0
YER036C,68370.8
YNL104C,68398.6
YJR046W,68412.1
YJL201W,68483.6
YML057W,68515.4
YGL125W,68543.7
YGR287C,68571.9
YOL157C,68606.0
YNL308C,68621.3
YPL184C,68654.5
YJL221C,68681.1
YIL172C,68681.1
YKR084C,68709.1
YOR066W,68721.4
YHR188C,68751.8
YBR069C,68760.1
YNL227C,68775.5
YOR348C,68789.1
YJL083W,68792.2
YAL067C,68845.6
YHR218W,68862.9
YIL072W,68881.5
YKR019C,68910.1
YCL073C,68934.9
YKR106W,68968.9
YHR202W,68982.6
YPL243W,69014.7
YMR198W,69062.5
YKL012W,69073.8
YGR065C,69098.4
YHR206W,69199.1
YLR088W,69212.7
YCR023C,69217.3
YKL174C,69225.0
YDR506C,69268.6
YDR292C,69276.8
YDR244W,69298.8
YKL217W,69367.7
YNL034W,69368.2
YDL203C,69378.3
YJL045W,69381.4
YGL192W,69400.8
YFL002C,69436.1
YLL024C,69447.5
YJL181W,69457.0
YGR221C,69463.6
YDR341C,69520.6
YPL070W,69544.3
YNL018C,69548.5
YHL047C,69572.0
YLR173W,69576.7
YEL060C,69606.1
YDL025C,69620.1
YER103W,69631.6
YOR171C,69633.0
YOR356W,69636.5
YAL005C,69636.8
YKR058W,69655.1
YNR063W,69658.8
YCL025C,69669.0
YPL194W,69688.4
YKL062W,69720.5
YKL204W,69779.2
YNL061W,69780.8
YML071C,69781.4
YGR103W,69865.8
YEL062W,69868.4
YOL091W,69891.5
YHL008C,69969.6
YHL019C,69986.6
YEL030W,70080.2
YDL039C,70091.9
YNL121C,70110.7
YHR219W,70121.9
YDR456W,70124.3
YDL063C,70145.9
YBR148W,70173.4
YOR389W,70193.5
YDL153C,70198.8
YNL167C,70205.2
YPR018W,70208.8
YJL100W,70209.5
YKL148C,70229.3
YFL049W,70282.5
YJR004C,70307.8
YAR007C,70341.5
YPL005W,70350.1
YNR038W,70354.4
YGR216C,70372.0
YJL103C,70386.8
YMR098C,70432.6
YBR280C,70484.2
YFL054C,70512.2
YLR368W,70520.1
YBL075C,70527.4
YEL065W,70566.3
YGL023C,70618.7
YJR045C,70620.5
YMR284W,70642.0
YDL224C,70686.1
YIL055C,70731.2
YDR425W,70736.8
YFL041W,70842.5
YPR155C,70858.3
YFR023W,70869.3
YGR083C,70873.3
YAL016W,70873.7
YHL040C,70904.1
YCR061W,70909.1
YOL152W,70917.0
YNR006W,70951.2
YPL161C,70973.3
YPR081C,71019.2
YIL092W,71024.3
YMR278W,71056.6
YDL013W,71067.2
YKL212W,71125.2
YHR114W,71162.0
YNL095C,71197.2
YMR106C,71222.7
YDR390C,71238.5
YNL197C,71257.3
YBR060C,71260.2
YLR177W,71273.2
YJL085W,71294.2
YPL189W,71314.3
YGR054W,71318.6
YHR039C,71323.6
YGR013W,71340.0
YMR168C,71350.7
YDR085C,71373.9
YDR380W,71378.1
YNL020C,71382.0
YHR171W,71419.8
YIL056W,71431.6
YOR239W,71433.2
YMR119W,71435.6
YHR124W,71474.2
YDR419W,71523.8
YCR048W,71619.6
YMR008C,71639.9
YHR161C,71656.8
YBR021W,71740.4
YOR030W,71752.4
YDR129C,71755.3
YIR028W,71759.6
YLR206W,71796.3
YER005W,71840.6
YOR137C,71847.5
YHR117W,71849.9
YDR228C,71901.0
YDR398W,71967.1
YDR477W,72033.1
YGL110C,72039.7
YOR147W,72043.8
YLL004W,72056.5
YAL047C,72073.2
YER147C,72144.6
YKL048C,72155.8
YBL042C,72166.6
Q0070,72191.6
YNL012W,72192.7
YKL155C,72213.4
YLL035W,72245.2
YMR100W,72248.4
YOR175C,72257.8
YKR008W,72268.1
YMR058W,72310.3
YDR386W,72318.7
YHR035W,72322.1
YPR048W,72336.7
YJR130C,72341.2
YKL125W,72346.9
YLR369W,72362.3
YDR365C,72384.6
YIL155C,72391.7
YIL014W,72396.5
YPL020C,72404.9
YER080W,72421.8
YDL070W,72500.8
YML007W,72502.6
YAL011W,72531.5
YEL007W,72531.6
YLR429W,72540.9
YDL113C,72543.1
YGL142C,72570.0
YOL164W,72637.3
YLR413W,72683.4
YIL101C,72707.4
YJL128C,72731.9
YGL099W,72736.4
YDR049W,72745.4
YDR266C,72779.0
YKR036C,72807.9
YIL046W,72838.5
YDL109C,72860.3
YKR056W,72866.2
YGL066W,72890.1
YDR311W,72891.4
YJL127C,72907.0
YNL293W,73000.1
YER088C,73064.6
YGL060W,73079.6
YHR166C,73098.8
YLR299W,73164.1
YLR289W,73204.3
YOR273C,73226.5
YLR139C,73270.2
YOR070C,73287.1
YBR045C,73327.2
YNR044W,73335.9
YNL279W,73345.3
YGL124C,73477.6
YPL089C,73496.0
YKL198C,73520.4
YBR123C,73535.1
YJL106W,73562.3
YPL210C,73568.8
YLR330W,73568.9
YOR054C,73595.7
YDR508C,73600.7
YGR009C,73602.8
YMR313C,73621.3
YDR389W,73649.4
YHR091C,73715.0
YBL051C,73765.8
YKL079W,73796.1
YPR074C,73802.2
YNL125C,73809.5
YLL043W,73873.3
YHL038C,73875.9
YPL023C,73917.1
YPR190C,74013.7
YER049W,74017.9
YNR019W,74024.5
YNL115C,74031.3
YLR273C,74121.7
YML031W,74139.3
YNL299W,74177.3
YLR103C,74209.6
YGL236C,74221.3
YJR098C,74233.8
YPL269W,74250.8
YPR161C,74268.4
YNL103W,74275.2
YML082W,74288.9
YDR484W,74322.5
YLR234W,74379.6
YKL029C,74380.9
YLR098C,74391.4
YPL093W,74421.2
YJL034W,74434.4
YGL107C,74598.6
Q0120,74618.0
YBR260C,74624.0
YDR189W,74661.1
YDR362C,74702.2
YDR014W,74708.4
YIR003W,74723.6
YML046W,74753.6
YLR403W,74772.5
YNL047C,74792.1
YMR108W,74941.7
YDR320C,75000.5
YBR117C,75016.0
YIL037C,75023.8
YBR212W,75026.8
YCR038C,75047.8
YOL011W,75056.6
YDR496C,75101.3
YAL048C,75138.9
YDR234W,75150.5
YJL073W,75157.7
YDR118W,75243.4
YDR137W,75305.0
YOR138C,75314.5
YJL057C,75319.0
YOR254C,75321.0
YBR121C,75325.4
YOL113W,75343.1
YNR008W,75385.0
YPL263C,75402.7
YMR006C,75429.1
YPR179C,75452.5
YKL146W,75467.2
YPL104W,75471.5
YIL067C,75477.1
YLR153C,75483.3
YLR002C,75572.8
YOL025W,75591.5
YOL023W,75668.6
YER173W,75719.4
YPL253C,75732.0
YFR048W,75913.1
YOR275C,75940.0
YHR015W,75950.7
YLR083C,75959.2
YLR188W,75981.3
YML020W,76140.8
YPL109C,76183.1
YJL209W,76207.7
YMR032W,76219.9
YBL111C,76258.4
YDR194C,76282.6
YFR029W,76287.2
YNL027W,76289.9
YFL042C,76315.8
YLR427W,76328.4
YDR107C,76347.2
YDL141W,76359.6
YOL117W,76360.0
YDR458C,76379.6
YBL009W,76397.6
YMR137C,76402.8
YKL025C,76448.3
YOR069W,76459.9
YKL126W,76473.4
YDR172W,76548.8
YLR401C,76596.5
YLL007C,76612.6
YGL026C,76616.8
YMR104C,76665.1
YPR008W,76681.4
YHR042W,76748.2
YML088W,76833.8
YKR101W,76953.3
YLR399C,76968.9
YOR243C,77004.3
YDR295C,77069.3
YBL061C,77085.6
YBR041W,77147.6
YPR007C,77178.6
YOR350C,77240.7
YML042W,77246.6
YMR246W,77260.8
YBR043C,77288.4
YGL113W,77335.7
YPL106C,77339.9
YNL045W,77343.3
YJL149W,77360.6
YHR020W,77378.9
YJL093C,77406.2
YIL108W,77415.1
YML016C,77497.8
YKL179C,77505.8
YDL199C,77513.1
YJL156C,77518.4
YMR301C,77546.2
YLR260W,77561.5
YDR307W,77565.9
YBR169C,77607.4
YMR224C,77633.3
YNL008C,77643.9
YGL071W,77672.7
YOL060C,77701.6
YJL010C,77726.0
YBR216C,77730.1
YHL029C,77745.0
YAR035W,77761.4
YDR338C,77824.7
YPL043W,77842.3
YMR037C,77852.2
YHR084W,77855.5
YOR317W,77868.1
YBL024W,77878.6
YLR335W,77881.6
YLR143W,77922.4
YOR087W,77937.4
YIL009W,77964.4
YIL105C,77997.1
YDR444W,78111.9
YGL144C,78127.6
YBR019C,78182.9
YLR072W,78204.1
YJL101C,78241.2
YLR035C,78253.2
YKL017C,78273.7
YCR084C,78292.5
YPL222W,78294.4
YEL023C,78312.3
YPR175W,78330.9
YDR452W,78341.0
YPL155C,78398.5
YER022W,78450.5
YDR436W,78515.0
YLR006C,78528.0
YDR332W,78561.4
YGR099W,78681.3
YFL013C,78728.4
YKR001C,78738.3
YBL060W,78759.8
YBR098W,78764.6
YBL035C,78771.9
YGR178C,78776.4
YMR075W,78853.5
YLR214W,78879.7
YAR014C,78899.8
YDL214C,78932.6
YOL141W,78954.4
YLR047C,78967.3
YHL050C,79021.4
YMR232W,79053.0
YBR255W,79054.3
YAL054C,79132.4
YJL019W,79148.4
YDR109C,79158.0
YPL116W,79197.0
YBR156C,79233.1
YLR396C,79246.8
YOR249C,79253.5
YDR176W,79257.9
YDL167C,79294.2
YER040W,79401.0
YKR090W,79409.4
YMR172W,79418.1
YKL213C,79478.0
YER077C,79580.6
YFR022W,79715.9
YLR452C,79726.3
YDR350C,79780.5
YDR146C,79786.3
YHL032C,79829.2
YDR221W,79868.0
YOR354C,79952.1
YMR061W,79953.1
YGL114W,80006.8
YJL112W,80016.0
YKL104C,80035.5
YNL101W,80040.6
YNL021W,80044.6
YLR258W,80064.6
YPR159W,80077.2
YHL024W,80087.6
YKL220C,80096.0
YJR110W,80152.6
YGR128C,80168.5
YOR033C,80172.4
YOR365C,80303.8
YOR384W,80304.1
YBR259W,80439.2
YJR005W,80446.1
YDR108W,80485.6
YFR015C,80492.9
YIL144W,80494.3
YOL057W,80496.0
YLR219W,80542.5
YDR205W,80578.2
YOL095C,80585.9
YOR381W,80586.8
YHL016C,80606.4
YJR106W,80653.2
YHR074W,80678.6
YDL074C,80685.1
YBR131W,80710.9
YDR052C,80714.3
YLR362W,80718.8
YGL245W,80843.6
YMR186W,80858.0
YKL187C,81012.5
YMR001C,81047.1
YEL011W,81096.1
YDR211W,81114.8
YJR134C,81125.7
YGL145W,81159.1
YOR156C,81177.1
YGR266W,81183.4
YIL005W,81221.5
YLR266C,81271.3
YPL240C,81368.7
YBR172C,81404.9
YDL176W,81459.7
YCR091W,81474.3
YMR163C,81483.7
YGL022W,81531.4
YER113C,81546.2
YOR206W,81608.2
YHR031C,81614.4
YKL112W,81693.3
YKR018C,81722.1
YGR145W,81729.0
YOR022C,81769.0
YPR024W,81770.9
YHR149C,81812.6
YLR233C,81828.0
YKL135C,81846.5
YCL057W,81916.2
YLL051C,82004.9
YPL164C,82020.1
YMR237W,82026.3
YNR060W,82039.2
YJL061W,82067.0
YDR314C,82074.8
YMR192W,82108.1
YGL203C,82168.2
YGR186W,82183.5
YOL017W,82185.9
YFL047W,82192.2
YKL222C,82255.2
YLR054C,82320.5
YLR440C,82353.4
YBR007C,82359.3
YLR117C,82430.5
YJL082W,82531.5
YKL168C,82607.4
YLR337C,82617.7
YKR098C,82712.0
YKL078W,82730.5
YLR149C,82787.3
YGL249W,82823.9
YLR424W,83019.1
YMR154C,83118.6
YDL138W,83149.1
YJL012C,83150.4
YMR216C,83221.5
YPR185W,83277.4
YKR024C,83331.5
YOR140W,83351.7
YMR277W,83380.5
YPR003C,83390.9
YDR333C,83405.7
YOR019W,83415.3
YER015W,83440.7
YHR072W,83452.0
YDR164C,83479.1
YHR178W,83486.5
YDL116W,83590.5
YKR067W,83674.9
YBR238C,83760.2
YBL067C,83845.7
YLL019C,83852.9
YKL054C,83939.7
YIL091C,83980.0
YPR141C,84013.6
YOR001W,84036.4
YGL205W,84050.0
YBR080C,84059.1
YNL144C,84191.4
YLR381W,84265.8
YEL053C,84286.9
YJR030C,84288.9
YLR135W,84331.6
YPL029W,84341.4
YOL036W,84366.2
YMR078C,84380.3
YJL132W,84454.0
YJL168C,84474.6
YCL039W,84500.3
YIL078W,84517.4
YER017C,84557.7
YLR069C,84570.6
YML002W,84595.6
YNL272C,84622.5
YCR026C,84667.1
YMR179W,84685.1
YOR081C,84730.9
YLR397C,84731.5
YOR112W,84756.2
YDL093W,84779.5
YOR076C,84780.7
YOR299W,84807.7
YDL164C,84830.3
YLL008W,84831.1
YPL158C,84843.0
YJR042W,84849.2
YLL029W,84919.4
YLL001W,84956.7
YJR119C,84971.4
YFR009W,85015.3
YMR164C,85051.3
YOR080W,85093.0
YPL270W,85155.2
YOR034C,85229.7
YOR014W,85323.6
YPL074W,85333.5
YPR181C,85365.4
YLR304C,85372.2
YBL084C,85410.8
YKR029C,85495.3
YBR102C,85540.9
YMR016C,85648.4
YGR264C,85668.8
YDR119W,85691.5
YOR267C,85692.1
YBL011W,85693.2
YGL009C,85778.3
YDR264C,85818.7
YER091C,85853.6
YDR001C,85881.1
YOR208W,85891.6
YDL206W,85973.1
YNL183C,85998.3
YJL099W,86030.1
YPR031W,86032.4
YGL234W,86041.7
YFL009W,86086.9
YGR003W,86105.1
YGL021W,86119.1
YBL097W,86152.0
YGR143W,86200.7
YER098W,86244.3
YDR490C,86272.6
YBR094W,86310.7
YOR321W,86317.3
YLR114C,86344.3
YKR010C,86369.4
YLR274W,86396.9
YDR499W,86409.5
YDR239C,86424.5
YJL041W,86513.9
YJL200C,86580.1
YGR245C,86615.5
YLR131C,86640.2
YJL206C,86668.9
YAL031C,86677.1
YHR197W,86717.5
YDL028C,86783.9
YOR337W,86827.9
YAL023C,86871.5
YNL224C,86927.4
YNL161W,86948.0
YIR007W,86969.5
YBL113C,86974.6
YBR142W,87054.1
YMR167W,87060.3
YML006C,87094.2
YCL045C,87152.8
YER162C,87179.4
YJL033W,87192.6
YJL090C,87258.6
YDL234C,87277.4
YPR091C,87325.5
YOR353C,87326.0
YER041W,87362.8
YAL053W,87472.3
YNL247W,87526.0
YNL059C,87536.1
YGL120C,87549.7
YJR040W,87590.3
YGL086W,87635.3
YLR277C,87637.3
YCL030C,87696.9
YPL075W,87734.7
YDR324C,87796.4
YDR138W,87807.3
YKL034W,87870.1
YJR143C,87959.7
YGR199W,88018.7
YKR027W,88030.4
YNL258C,88031.2
YOR361C,88116.6
YKL134C,88184.9
YLR144C,88378.8
YAL043C,88464.8
YNL186W,88508.2
YCR077C,88511.4
YOR178C,88513.4
YNR033W,88526.9
YER001W,88527.0
YBR058C,88601.8
YDR520C,88652.7
YPL176C,88721.6
YNL212W,88817.3
YLR319C,88818.8
YPL180W,88847.6
YKL072W,88851.0
YNL311C,88939.0
YBR198C,88967.7
YJL078C,89120.2
YMR212C,89191.6
YGR237C,89255.3
YLR228C,89276.0
YPL221W,89296.7
YDR208W,89341.7
YLR241W,89348.1
YGR200C,89384.2
YDR034C,89393.8
YOR165W,89400.0
YGR250C,89484.5
YOR035C,89538.6
YKR099W,89607.4
YBR001C,89670.1
YER171W,89767.0
YPL207W,89816.3
YOR322C,89834.1
YNL238W,89957.0
YOL006C,90008.4
YHR182W,90100.9
YOR233W,90115.4
YER169W,90232.6
YPL190C,90357.3
YLR182W,90507.5
YDR485C,90549.9
YLR176C,90599.1
YGR196C,90717.2
YDL060W,90727.3
YIL140W,90751.9
YGL139W,90762.2
YFR013W,90898.6
YGL083W,91005.3
YLR222C,91005.6
YDR422C,91055.8
YIL095W,91064.5
YER184C,91083.0
YOR172W,91084.3
YGL216W,91088.7
YDR207C,91154.5
YHR204W,91209.3
YJL051W,91246.4
YJL141C,91254.4
YOR144C,91257.5
YJL102W,91278.1
YDR258C,91340.3
YFL023W,91351.3
YJR059W,91414.7
YBR114W,91439.5
YGR261C,91592.0
YJL212C,91630.2
YMR049C,91666.3
YBR276C,91682.0
YHR205W,91788.5
YER125W,91810.2
YDL239C,91819.2
YBR049C,91825.5
YDL126C,91954.8
YPL153C,91965.5
YOR256C,91969.8
YJR126C,92014.6
YPL032C,92151.4
YGR067C,92249.5
YER144C,92271.7
YOR018W,92358.5
YNL216W,92368.2
YJL187C,92452.9
YOR162C,92475.9
YER157W,92525.8
YGR130C,92655.0
YDL095W,92666.0
YDL122W,92714.6
YPL045W,92740.1
YOL076W,92811.6
YJL176C,92876.1
YDR251W,92878.2
YBR284W,92895.7
YLL034C,93053.3
YNL256W,93108.8
YLR352W,93123.7
YOR168W,93140.8
YMR309C,93169.0
YGL073W,93253.3
YMR089C,93277.3
YDR385W,93279.1
YOR133W,93279.1
YML035C,93288.5
YMR031C,93335.3
YKL176C,93369.8
YHR028C,93374.8
YIL068C,93396.5
YLR095C,93424.9
YIL107C,93425.2
YOR017W,93433.9
YPR029C,93601.8
YER167W,93740.0
YBL008W,93855.8
YDL056W,93924.2
YNL298W,93928.1
YDL132W,93950.9
YOR373W,94100.1
YMR102C,94266.7
YDL148C,94302.2
YPL105C,94358.6
YIL038C,94385.0
YNL068C,94390.9
YNL085W,94478.1
YMR257C,94540.1
YJL157C,94545.0
YLL032C,94596.2
YOL155C,94661.3
YAL021C,94662.8
YGL229C,94665.0
YLR347C,94731.4
YJL062W,94834.5
YER069W,94875.2
YBR202W,94921.1
YOR217W,94925.4
YKL022C,94987.3
YMR165C,94989.7
YMR160W,95092.6
YBR133C,95139.2
YIL143C,95324.8
YOR195W,95325.1
YDR505C,95340.7
YJL087C,95342.1
YGR198W,95342.3
YGL178W,95426.4
YJL029C,95434.4
YFL004W,95436.5
YJL165C,95465.4
YLR207W,95471.7
YML034W,95480.6
YOR270C,95502.3
YLR263W,95537.5
YCR106W,95674.0
YDR160W,95755.3
YOL130W,95860.4
YBR294W,95946.6
YJL089W,95998.5
YKL121W,96033.0
YHR131C,96063.6
YCR030C,96143.5
Q0050,96146.9
YFR002W,96169.7
YLR115W,96256.0
YBR237W,96364.1
YDR369C,96370.8
YHR103W,96402.6
YGL027C,96468.4
YCL054W,96489.0
YPL019C,96553.2
YML029W,96616.8
YFL050C,96677.1
YDL194W,96698.6
YMR302C,96700.7
YFL024C,96748.2
YKR079C,96790.7
YHR172W,96816.8
YAL041W,96946.8
YNL041C,96952.5
YFR038W,96956.5
YLR057W,96983.2
YJL094C,97097.5
YKL188C,97142.6
YPL084W,97253.6
YOR329C,97306.7
YJL204C,97462.1
YIL066C,97498.6
YBL052C,97573.4
YLL054C,97601.0
YLR001C,97607.1
YHR047C,97637.2
YJL198W,97687.3
YML061C,97697.2
YPL141C,97728.3
YGL014W,97786.0
YBR179C,97804.9
YMR053C,97821.7
YNL201C,98008.4
YBR281C,98046.5
YLL013C,98064.9
Q0055,98065.2
YGR071C,98083.7
YNL126W,98226.3
YDR186C,98307.9
YOR038C,98454.0
YPR105C,98651.3
YAL056W,98653.9
YDR089W,98689.8
YKR009C,98719.1
YDR475C,98726.3
YBL023C,98740.6
YPL008W,98810.9
YER032W,98812.2
YJL056C,98854.8
YNL049C,98919.4
YDL040C,98920.2
YDR351W,98981.8
YOR211C,99178.8
YFL003C,99225.5
YJL047C,99326.5
YNL082W,99343.3
YGL137W,99388.1
YPL248C,99401.9
YDR096W,99482.5
YNR013C,99494.3
YKL073W,99543.3
YER070W,99549.2
YGL008C,99588.0
YLR092W,99644.5
YIL169C,99694.3
YLR386W,99751.4
YNR011C,99822.8
YLR127C,99970.7
YMR125W,99979.9
YGR238C,99980.1
YKL068W,100005.5
YDR206W,100015.0
YDR285W,100030.3
YPL147W,100057.5
YLR451W,100141.4
YOR141C,100148.5
YDR416W,100200.8
YPL174C,100273.5
YML099C,100278.9
YDR213W,100324.8
YLR166C,100330.7
YER047C,100344.1
YNL221C,100455.3
YDR466W,100505.9
YNL233W,100546.5
YNR047W,100549.8
YPL268W,100571.8
YDL117W,100639.7
YPL150W,100678.7
YDR409W,100792.4
YLR240W,100924.3
YLR045C,100927.5
YOR371C,100930.8
YDR006C,101100.6
YPR112C,101112.9
YKR050W,101120.8
YOR113W,101169.4
YGR157W,101210.2
YPL126W,101223.0
YBR225W,101241.5
YPR194C,101261.6
YHR056C,101340.7
YGR150C,101433.8
YDR027C,101508.1
YMR054W,101631.5
YOR058C,101641.5
YGL180W,101707.3
YNL325C,101720.8
YDR303C,101725.5
YPL249C,101736.7
YGL163C,101778.9
YKR064W,101820.2
YER151C,101918.9
YLR382C,101929.3
YLL026W,102009.9
YBL014C,102012.2
YPL036W,102138.6
YDL154W,102177.5
YGR204W,102199.2
YLL005C,102216.6
YOR129C,102240.1
YLR357W,102313.0
YNL313C,102321.3
YGL036W,102355.2
YHL007C,102361.5
YLR373C,102466.3
YNL321W,102493.5
YKR021W,102518.2
YCR037C,102531.5
YPR089W,102536.2
YBR289W,102547.0
YLR318W,102668.5
YDR103W,102700.2
YKR089C,102720.8
YLR014C,102724.7
YLR336C,102841.0
YML093W,102977.5
YDR074W,102982.4
YKL050C,103132.3
YPR160W,103252.0
YER024W,103316.9
YMR273C,103343.8
YBR033W,103416.6
YJR036C,103482.0
YPR104C,103483.5
YBR017C,103614.9
YIL109C,103623.8
YBR108W,103880.3
YGL049C,103900.1
YDR081C,103934.4
YHR098C,103937.2
YCR057C,103944.0
YKL171W,103969.9
YIL075C,104223.0
YIL047C,104232.6
YBR055C,104234.4
YJL070C,104241.4
YPR021C,104308.2
YML065W,104384.2
YPR135W,104385.3
YGL167C,104554.8
YMR205C,104610.9
YBR203W,104661.6
YMR066W,104758.6
YGL093W,104791.5
YML111W,104791.7
YLR409C,104793.0
YNL287W,104797.8
YDL220C,104895.2
YPR019W,104991.8
YGL233W,105023.6
YDR069C,105200.9
YLR309C,105206.2
YER075C,105224.2
YML109W,105458.2
YIL017C,105476.3
YGL141W,105556.4
YKL165C,105683.8
YBR086C,105871.8
YMR124W,105911.3
YMR086W,105918.6
YEL043W,106135.4
YBR084W,106228.6
YLR129W,106322.1
YGR089W,106476.7
YGR056W,106660.4
YPL195W,106891.1
YGR162W,107088.7
YBR112C,107160.9
YOR219C,107179.9
YOR335C,107252.8
YLR148W,107394.3
YEL032W,107486.6
YML076C,107562.7
YMR266W,107682.2
YIL137C,107709.0
YKL157W,107759.0
YCR017C,107866.1
YGR240C,107957.4
YBR073W,107977.7
YGL227W,108107.6
YDR421W,108196.6
YDR395W,108345.9
YJR061W,108416.3
YIL002C,108423.4
YNL327W,108492.6
YNL023C,108515.1
YOR005C,108527.8
YNL118C,108652.3
YJR089W,108657.6
YIL130W,108770.4
YOL090W,108863.1
YNL243W,108880.1
YDR238C,108995.3
YJL154C,109126.3
YIR023W,109179.7
YMR275C,109187.7
YGR100W,109232.0
YBL085W,109313.7
YGL238W,109328.7
YLR138W,109347.2
YHR027C,109406.5
YMR080C,109419.3
YHR120W,109424.8
YOL063C,109690.7
YKL064W,109737.1
YNL127W,109764.9
YDR270W,109801.8
YMR019W,109824.3
YBR038W,109894.8
YDL190C,109896.5
YMR288W,110026.0
YBR229C,110240.7
YAR019C,110245.7
YBR079C,110332.4
YOR160W,110696.8
YDL035C,110707.6
YMR287C,110844.4
YNL123W,110860.3
YBR074W,111023.0
YNL236W,111309.9
YLR442C,111352.0
YKL015W,111386.4
YBL106C,111637.5
YDR356W,111780.2
YGR140W,111899.1
YHR211W,111927.2
YDR166C,112109.3
YDR430C,112165.1
YOR346W,112242.7
YAL035W,112251.6
YIL073C,112405.0
YDR359C,112519.7
YDR028C,112556.0
YOL084W,112558.9
YBL005W,112562.2
YLR067C,112680.4
YOR127W,112821.9
YGL201C,112940.4
YDL031W,112966.8
YLL003W,113039.2
YMR317W,113165.6
YMR185W,113210.6
YDR379W,113296.5
YEL061C,113316.4
YDR080W,113353.5
YDL223C,113589.7
YOR098C,113615.1
YOL021C,113699.0
YHR073W,113769.0
YGL241W,113856.7
YDL073W,113896.6
YCR067C,114022.8
YKL173W,114025.0
YIR002C,114058.3
YLR187W,114116.2
YKL210W,114226.9
YIL125W,114412.3
YPL183C,114443.0
YMR189W,114448.5
YPR032W,114520.9
YOR363C,114713.7
YFR030W,114799.0
YFR040W,114925.8
YBL037W,115024.8
YPR204W,115151.1
YDL149W,115382.6
YNL329C,115553.4
YML010W,115616.1
YLL031C,115622.1
YML075C,115631.8
YLR450W,115694.0
YER114C,115697.8
YPL040C,115800.7
YNL014W,115852.8
YEL055C,115864.0
YLR249W,115924.9
YOR048C,115928.3
YMR047C,116252.9
YCL024W,116485.1
YCR092C,116529.8
YDR060W,116623.2
YOR349W,116658.0
YDL240W,116665.7
YIL031W,116875.8
YDR495C,116877.0
YKR028W,116959.3
YGR125W,116971.3
YHR082C,117065.0
YHR102W,117066.0
YCR011C,117204.3
YJL084C,117207.5
YKL197C,117271.2
YMR231W,117455.4
YLR389C,117568.7
YBL104C,117621.4
YFL025C,117747.0
YDR325W,117793.1
YGR258C,117804.0
YGR188C,117861.4
YIL128W,117867.4
YOL089C,117929.9
YDR310C,118187.6
YNL278W,118297.5
YJR151C,118314.4
YOL098C,118345.1
YGL207W,118593.0
YDL185W,118621.8
YMR261C,118818.2
YKL033W,118844.6
YAL051W,118886.4
YPL009C,119049.3
YER033C,119281.1
YNL132W,119350.0
YFL034W,119470.7
YPR042C,119522.9
YDR017C,119538.6
YPL125W,119591.5
YJR132W,119908.5
YNL267W,119912.6
YDR122W,120082.4
YGR047C,120190.6
YDR038C,120270.2
YDR039C,120291.3
YDR040C,120330.4
YOL051W,120350.9
YJR091C,120367.9
YKL057C,120404.6
YPR115W,120431.7
YGR274C,120695.3
YMR308C,120969.1
YNR067C,121005.9
YJL098W,121270.8
YKL020C,121330.5
YLR039C,121634.5
YKR086W,121660.8
YOL100W,121717.0
YGL013C,121789.0
YJL050W,122040.2
YKR102W,122092.4
YPR055W,122216.8
YLR223C,122378.2
YER110C,122526.6
YDL077C,122876.8
YBL076C,122966.3
YML100W,123007.1
YHR154W,123020.3
YPR097W,123060.9
YIL156W,123137.0
YLR071C,123371.6
YGL016W,123492.5
YIL112W,123528.7
YDR291W,123536.9
YBL101C,123604.0
YER111C,123820.0
YJR109C,123885.1
YHR119W,123937.2
YBR059C,123991.2
YBR235W,124011.8
YGR218W,124076.0
YPL160W,124120.4
YCL061C,124279.5
YDL215C,124306.9
YOL045W,124340.5
YNL163C,124416.7
YGL156W,124497.2
YJR035W,124528.1
YOR109W,124575.1
YDL102W,124626.2
YOL145C,124694.4
YPR030W,124857.2
YPL115C,124906.5
YNR065C,125149.6
YOL087C,125370.5
YKL105C,125563.0
YGR094W,125764.8
YBL063W,125788.1
YOL034W,126044.7
YML117W,126134.2
YPL022W,126335.2
YMR196W,126588.1
YKL092C,126680.5
YHR077C,126700.0
YKL205W,126791.6
YBR150C,126862.6
YER129W,126889.1
YGR097W,126894.8
YHR079C,126965.0
YIR033W,127008.7
YER176W,127020.3
YGL094C,127030.3
