Systematic Name,Standard Name,disease,Evidence Code,Reference,term_link,gene_link
YBR121C,GRS1,Charcot-Marie-Tooth disease type 2D,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/24743154' target='_blank'>PMID:24743154</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110164' target='_blank'>Charcot-Marie-Tooth disease type 2D</a>,<a href='https://www.yeastgenome.org/locus/YBR121C/disease' target='_blank'>YBR121C</a>
YBR121C,GRS1,Charcot-Marie-Tooth disease type 2D,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25168514' target='_blank'>PMID:25168514</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110164' target='_blank'>Charcot-Marie-Tooth disease type 2D</a>,<a href='https://www.yeastgenome.org/locus/YBR121C/disease' target='_blank'>YBR121C</a>
YBR121C,GRS1,Charcot-Marie-Tooth disease type 2D,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/24743154' target='_blank'>PMID:24743154</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110164' target='_blank'>Charcot-Marie-Tooth disease type 2D</a>,<a href='https://www.yeastgenome.org/locus/YBR121C/disease' target='_blank'>YBR121C</a>
YBR121C,GRS1,Charcot-Marie-Tooth disease type 2D,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25168514' target='_blank'>PMID:25168514</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110164' target='_blank'>Charcot-Marie-Tooth disease type 2D</a>,<a href='https://www.yeastgenome.org/locus/YBR121C/disease' target='_blank'>YBR121C</a>
YBR127C,VMA2,renal tubular acidosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/18368028' target='_blank'>PMID:18368028</a>,<a href='https://www.yeastgenome.org/disease/DOID:14219' target='_blank'>renal tubular acidosis</a>,<a href='https://www.yeastgenome.org/locus/YBR127C/disease' target='_blank'>YBR127C</a>
YBR127C,VMA2,renal tubular acidosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25164082' target='_blank'>PMID:25164082</a>,<a href='https://www.yeastgenome.org/disease/DOID:14219' target='_blank'>renal tubular acidosis</a>,<a href='https://www.yeastgenome.org/locus/YBR127C/disease' target='_blank'>YBR127C</a>
YBR127C,VMA2,renal tubular acidosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/18368028' target='_blank'>PMID:18368028</a>,<a href='https://www.yeastgenome.org/disease/DOID:14219' target='_blank'>renal tubular acidosis</a>,<a href='https://www.yeastgenome.org/locus/YBR127C/disease' target='_blank'>YBR127C</a>
YBR127C,VMA2,renal tubular acidosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25164082' target='_blank'>PMID:25164082</a>,<a href='https://www.yeastgenome.org/disease/DOID:14219' target='_blank'>renal tubular acidosis</a>,<a href='https://www.yeastgenome.org/locus/YBR127C/disease' target='_blank'>YBR127C</a>
YBR135W,CKS1,lung cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27558135' target='_blank'>PMID:27558135</a>,<a href='https://www.yeastgenome.org/disease/DOID:1324' target='_blank'>lung cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR135W/disease' target='_blank'>YBR135W</a>
YBR135W,CKS1,breast cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27558135' target='_blank'>PMID:27558135</a>,<a href='https://www.yeastgenome.org/disease/DOID:1612' target='_blank'>breast cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR135W/disease' target='_blank'>YBR135W</a>
YBR135W,CKS1,liver cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27558135' target='_blank'>PMID:27558135</a>,<a href='https://www.yeastgenome.org/disease/DOID:3571' target='_blank'>liver cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR135W/disease' target='_blank'>YBR135W</a>
YBR136W,MEC1,ataxia telangiectasia,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/8824640' target='_blank'>PMID:8824640</a>,<a href='https://www.yeastgenome.org/disease/DOID:12704' target='_blank'>ataxia telangiectasia</a>,<a href='https://www.yeastgenome.org/locus/YBR136W/disease' target='_blank'>YBR136W</a>
YBR136W,MEC1,ataxia telangiectasia,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/8824640' target='_blank'>PMID:8824640</a>,<a href='https://www.yeastgenome.org/disease/DOID:12704' target='_blank'>ataxia telangiectasia</a>,<a href='https://www.yeastgenome.org/locus/YBR136W/disease' target='_blank'>YBR136W</a>
YBR140C,IRA1,neurofibromatosis 1,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/25486365' target='_blank'>PMID:25486365</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111253' target='_blank'>neurofibromatosis 1</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR140C,IRA1,neurofibromatosis 1,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25486365' target='_blank'>PMID:25486365</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111253' target='_blank'>neurofibromatosis 1</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR140C,IRA1,neurofibromatosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/8264648' target='_blank'>PMID:8264648</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR140C,IRA1,neurofibromatosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/2121369' target='_blank'>PMID:2121369</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR140C,IRA1,neurofibromatosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/2121371' target='_blank'>PMID:2121371</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR140C,IRA1,neurofibromatosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/8264648' target='_blank'>PMID:8264648</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR140C,IRA1,neurofibromatosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/2121369' target='_blank'>PMID:2121369</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR140C,IRA1,neurofibromatosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/2121371' target='_blank'>PMID:2121371</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YBR140C/disease' target='_blank'>YBR140C</a>
YBR159W,IFA38,polycystic kidney disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080322' target='_blank'>polycystic kidney disease</a>,<a href='https://www.yeastgenome.org/locus/YBR159W/disease' target='_blank'>YBR159W</a>
YBR159W,IFA38,gynecomastia,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:12698' target='_blank'>gynecomastia</a>,<a href='https://www.yeastgenome.org/locus/YBR159W/disease' target='_blank'>YBR159W</a>
YBR159W,IFA38,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR159W/disease' target='_blank'>YBR159W</a>
YBR159W,IFA38,pseudohermaphroditism,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:3765' target='_blank'>pseudohermaphroditism</a>,<a href='https://www.yeastgenome.org/locus/YBR159W/disease' target='_blank'>YBR159W</a>
YBR160W,CDC28,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25541464' target='_blank'>PMID:25541464</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR160W,CDC28,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR160W,CDC28,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25541464' target='_blank'>PMID:25541464</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR160W,CDC28,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR160W,CDC28,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25541464' target='_blank'>PMID:25541464</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR160W,CDC28,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR160W,CDC28,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25541464' target='_blank'>PMID:25541464</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR160W,CDC28,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR160W/disease' target='_blank'>YBR160W</a>
YBR179C,FZO1,Charcot-Marie-Tooth disease type 2A2B,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/19812251' target='_blank'>PMID:19812251</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111557' target='_blank'>Charcot-Marie-Tooth disease type 2A2B</a>,<a href='https://www.yeastgenome.org/locus/YBR179C/disease' target='_blank'>YBR179C</a>
YBR179C,FZO1,Charcot-Marie-Tooth disease type 2A2B,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/19812251' target='_blank'>PMID:19812251</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111557' target='_blank'>Charcot-Marie-Tooth disease type 2A2B</a>,<a href='https://www.yeastgenome.org/locus/YBR179C/disease' target='_blank'>YBR179C</a>
YBR183W,YPC1,leukodystrophy,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26792856' target='_blank'>PMID:26792856</a>,<a href='https://www.yeastgenome.org/disease/DOID:10579' target='_blank'>leukodystrophy</a>,<a href='https://www.yeastgenome.org/locus/YBR183W/disease' target='_blank'>YBR183W</a>
YBR183W,YPC1,leukodystrophy,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26792856' target='_blank'>PMID:26792856</a>,<a href='https://www.yeastgenome.org/disease/DOID:10579' target='_blank'>leukodystrophy</a>,<a href='https://www.yeastgenome.org/locus/YBR183W/disease' target='_blank'>YBR183W</a>
YBR187W,GDT1,congenital disorder of glycosylation type II,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/23569283' target='_blank'>PMID:23569283</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050571' target='_blank'>congenital disorder of glycosylation type II</a>,<a href='https://www.yeastgenome.org/locus/YBR187W/disease' target='_blank'>YBR187W</a>
YBR187W,GDT1,congenital disorder of glycosylation type II,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/23569283' target='_blank'>PMID:23569283</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050571' target='_blank'>congenital disorder of glycosylation type II</a>,<a href='https://www.yeastgenome.org/locus/YBR187W/disease' target='_blank'>YBR187W</a>
YBR223C,TDP1,spinocerebellar ataxia type 1 with axonal neuropathy,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/29523818' target='_blank'>PMID:29523818</a>,<a href='https://www.yeastgenome.org/disease/DOID:0090115' target='_blank'>spinocerebellar ataxia type 1 with axonal neuropathy</a>,<a href='https://www.yeastgenome.org/locus/YBR223C/disease' target='_blank'>YBR223C</a>
YBR252W,DUT1,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR252W/disease' target='_blank'>YBR252W</a>
YBR252W,DUT1,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR252W/disease' target='_blank'>YBR252W</a>
YBR254C,TRS20,X-linked spondyloepiphyseal dysplasia tarda,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/24329977' target='_blank'>PMID:24329977</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080362' target='_blank'>X-linked spondyloepiphyseal dysplasia tarda</a>,<a href='https://www.yeastgenome.org/locus/YBR254C/disease' target='_blank'>YBR254C</a>
YBR254C,TRS20,X-linked spondyloepiphyseal dysplasia tarda,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/24329977' target='_blank'>PMID:24329977</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080362' target='_blank'>X-linked spondyloepiphyseal dysplasia tarda</a>,<a href='https://www.yeastgenome.org/locus/YBR254C/disease' target='_blank'>YBR254C</a>
YBR254C,TRS20,spondyloepiphyseal dysplasia congenita,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/14597397' target='_blank'>PMID:14597397</a>,<a href='https://www.yeastgenome.org/disease/DOID:14789' target='_blank'>spondyloepiphyseal dysplasia congenita</a>,<a href='https://www.yeastgenome.org/locus/YBR254C/disease' target='_blank'>YBR254C</a>
YBR254C,TRS20,spondyloepiphyseal dysplasia congenita,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/14597397' target='_blank'>PMID:14597397</a>,<a href='https://www.yeastgenome.org/disease/DOID:14789' target='_blank'>spondyloepiphyseal dysplasia congenita</a>,<a href='https://www.yeastgenome.org/locus/YBR254C/disease' target='_blank'>YBR254C</a>
YBR254C,TRS20,spondyloepiphyseal dysplasia congenita,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/14597397' target='_blank'>PMID:14597397</a>,<a href='https://www.yeastgenome.org/disease/DOID:14789' target='_blank'>spondyloepiphyseal dysplasia congenita</a>,<a href='https://www.yeastgenome.org/locus/YBR254C/disease' target='_blank'>YBR254C</a>
YBR254C,TRS20,spondyloepiphyseal dysplasia congenita,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/14597397' target='_blank'>PMID:14597397</a>,<a href='https://www.yeastgenome.org/disease/DOID:14789' target='_blank'>spondyloepiphyseal dysplasia congenita</a>,<a href='https://www.yeastgenome.org/locus/YBR254C/disease' target='_blank'>YBR254C</a>
YBR265W,TSC10,erythrokeratodermia variabilis et progressiva 4,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28575652' target='_blank'>PMID:28575652</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080250' target='_blank'>erythrokeratodermia variabilis et progressiva 4</a>,<a href='https://www.yeastgenome.org/locus/YBR265W/disease' target='_blank'>YBR265W</a>
YBR265W,TSC10,erythrokeratodermia variabilis et progressiva 4,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28575652' target='_blank'>PMID:28575652</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080250' target='_blank'>erythrokeratodermia variabilis et progressiva 4</a>,<a href='https://www.yeastgenome.org/locus/YBR265W/disease' target='_blank'>YBR265W</a>
YBR279W,PAF1,pancreatic cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/29023102' target='_blank'>PMID:29023102</a>,<a href='https://www.yeastgenome.org/disease/DOID:1793' target='_blank'>pancreatic cancer</a>,<a href='https://www.yeastgenome.org/locus/YBR279W/disease' target='_blank'>YBR279W</a>
YCR012W,PGK1,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YCR012W/disease' target='_blank'>YCR012W</a>
YCR012W,PGK1,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YCR012W/disease' target='_blank'>YCR012W</a>
YCR012W,PGK1,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YCR012W/disease' target='_blank'>YCR012W</a>
YCR012W,PGK1,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YCR012W/disease' target='_blank'>YCR012W</a>
YCR075C,ERS1,familial hyperinsulinemic hypoglycemia 7,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:0070214' target='_blank'>familial hyperinsulinemic hypoglycemia 7</a>,<a href='https://www.yeastgenome.org/locus/YCR075C/disease' target='_blank'>YCR075C</a>
YCR075C,ERS1,congenital disorder of glycosylation type IIj,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:0070262' target='_blank'>congenital disorder of glycosylation type IIj</a>,<a href='https://www.yeastgenome.org/locus/YCR075C/disease' target='_blank'>YCR075C</a>
YCR075C,ERS1,nemaline myopathy 7,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110934' target='_blank'>nemaline myopathy 7</a>,<a href='https://www.yeastgenome.org/locus/YCR075C/disease' target='_blank'>YCR075C</a>
YCR075C,ERS1,cystinosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/15885099' target='_blank'>PMID:15885099</a>,<a href='https://www.yeastgenome.org/disease/DOID:1064' target='_blank'>cystinosis</a>,<a href='https://www.yeastgenome.org/locus/YCR075C/disease' target='_blank'>YCR075C</a>
YCR075C,ERS1,cystinosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/15885099' target='_blank'>PMID:15885099</a>,<a href='https://www.yeastgenome.org/disease/DOID:1064' target='_blank'>cystinosis</a>,<a href='https://www.yeastgenome.org/locus/YCR075C/disease' target='_blank'>YCR075C</a>
